config_sequence,performance_ratio,score
"[0, 0, 0, 0, 58169, 377, 734, 5682, 2, 1903, 2856]",0.34303676370097036,7530.0
"[1, 1, 0, 1, 95634, 879, 475, 4723, 4, 1187, 5496]",1.0069245136895812,22103.0
"[0, 1, 1, 0, 87160, 294, 669, 3283, 4, 1148, 7580]",0.3719648307594187,8165.0
"[1, 1, 0, 1, 61543, 759, 278, 4818, 3, 987, 2609]",1.0315247596920414,22643.0
"[1, 0, 1, 1, 57047, 260, 493, 5718, 5, 770, 8087]",1.1788073436289919,25876.0
"[0, 0, 1, 1, 80726, 733, 320, 2914, 4, 1738, 5741]",0.4493189376338208,9863.0
"[1, 1, 1, 0, 100809, 377, 674, 2942, 1, 770, 2577]",0.8735820691540249,19176.0
"[0, 0, 0, 1, 57565, 364, 468, 5882, 4, 1378, 4542]",0.3592547036581477,7886.0
"[0, 1, 1, 1, 83109, 569, 491, 5175, 0, 1093, 7604]",0.38162270511594004,8377.0
"[1, 1, 0, 1, 95152, 670, 318, 1604, 3, 1711, 4405]",1.0240991298801876,22480.0
"[1, 0, 1, 1, 41150, 461, 636, 4813, 6, 1030, 3843]",1.3787071204045374,30264.0
"[1, 1, 0, 1, 74311, 469, 448, 5070, 3, 1785, 4594]",1.019953532868662,22389.0
"[1, 0, 1, 0, 115608, 447, 221, 1625, 4, 1030, 6456]",0.9866520887431096,21658.0
"[0, 1, 0, 1, 77670, 736, 242, 4790, 3, 1893, 7363]",0.3737415151929297,8204.0
"[1, 1, 1, 0, 89083, 667, 319, 5931, 6, 1725, 3629]",0.8439706619288415,18526.0
"[1, 0, 0, 0, 119228, 314, 214, 3986, 8, 1495, 7078]",1.1656416564165641,25587.0
"[0, 0, 1, 1, 34477, 618, 406, 2512, 6, 823, 7820]",0.4583390278347228,10061.0
"[0, 0, 0, 0, 81370, 349, 437, 1863, 6, 1153, 2798]",0.44995672178944013,9877.0
"[1, 0, 1, 0, 63576, 348, 301, 4056, 8, 1061, 5842]",1.1514737369595918,25276.0
"[1, 0, 0, 1, 116636, 287, 445, 1610, 1, 1713, 5247]",1.1650038722609448,25573.0
"[1, 1, 0, 1, 71833, 388, 473, 2850, 6, 1500, 5477]",0.9872898728987289,21672.0
"[0, 0, 0, 0, 77260, 478, 672, 1699, 4, 757, 4760]",0.4435333242221311,9736.0
"[0, 1, 1, 1, 87031, 353, 326, 2709, 5, 644, 7731]",0.47360029155847116,10396.0
"[1, 0, 0, 1, 31564, 866, 680, 3524, 4, 1286, 7475]",1.4163417148491775,31600.0
"[0, 1, 1, 0, 79385, 588, 303, 5020, 5, 1057, 7954]",0.34586825631601753,7716.666666666667
"[1, 0, 0, 1, 91718, 423, 725, 3211, 3, 868, 7258]",1.4065259289139886,31381.0
"[0, 0, 0, 1, 104871, 901, 247, 5029, 8, 1890, 3175]",0.37171499858067025,8293.333333333334
"[1, 0, 1, 1, 40627, 657, 362, 2933, 2, 1741, 6784]",0.9819072804147431,21907.333333333332
"[0, 0, 0, 0, 72470, 403, 572, 1872, 6, 693, 5189]",0.4291156828470261,9574.0
"[0, 0, 1, 1, 63086, 778, 405, 1779, 5, 1566, 5899]",0.5053262217441322,11274.333333333334
"[0, 0, 0, 1, 45871, 372, 540, 2385, 2, 1708, 5798]",0.459220414444295,10245.666666666666
"[1, 1, 0, 1, 31564, 866, 680, 3524, 4, 1286, 6008]",0.9844770143277607,21964.666666666668
"[1, 0, 0, 1, 31564, 866, 680, 5777, 4, 1286, 7475]",1.1600705182794735,25882.333333333332
"[1, 1, 0, 1, 31564, 866, 680, 3524, 4, 1286, 7475]",0.9673404748031613,21582.333333333332
"[1, 0, 0, 1, 45397, 866, 680, 3524, 4, 1286, 7475]",1.3951862310071266,31128.0
"[1, 0, 0, 1, 104293, 629, 306, 1558, 3, 1232, 5656]",1.0978291724560383,24493.666666666668
"[1, 0, 0, 1, 33837, 866, 680, 3618, 4, 1266, 7475]",1.4163417148491775,31600.0
"[1, 0, 0, 0, 31564, 866, 680, 2463, 4, 1124, 7475]",0.8612791896373986,19216.0
"[0, 0, 1, 0, 67500, 878, 689, 2116, 5, 1909, 2897]",0.4117251579938147,9186.0
"[1, 0, 0, 1, 31564, 866, 680, 5200, 0, 1286, 7475]",1.4007888485500426,31253.0
"[1, 0, 1, 1, 102833, 866, 680, 3524, 4, 1286, 7475]",1.4022081783275813,31284.666666666668
"[1, 0, 0, 0, 31564, 866, 719, 3524, 4, 1286, 7475]",1.1446670551148164,25538.666666666668
"[1, 0, 0, 1, 31564, 866, 680, 4040, 4, 1286, 6168]",1.4040458368816577,31325.666666666668
"[0, 0, 0, 1, 31564, 866, 568, 3524, 2, 1286, 7828]",0.38384653310026445,8564.0
"[0, 1, 1, 1, 87762, 454, 523, 3842, 6, 1968, 5849]",0.3686671746373239,8225.333333333334
"[1, 0, 1, 0, 31564, 866, 680, 3524, 4, 1286, 7475]",1.1396620501098114,25427.0
"[0, 1, 1, 1, 31564, 866, 680, 3524, 4, 1286, 7686]",0.38021603693245487,8483.0
"[0, 1, 0, 1, 76829, 396, 415, 4276, 7, 1358, 3643]",0.36608250041085866,8167.666666666667
"[1, 1, 0, 0, 75679, 413, 785, 5809, 5, 833, 4604]",0.8428727234697383,18805.333333333332
"[1, 1, 1, 0, 113656, 481, 537, 2855, 5, 1826, 7127]",0.8318617124587274,18559.666666666668
"[1, 1, 1, 0, 92806, 624, 241, 3483, 4, 1874, 6040]",0.8479374897285344,18918.333333333332
"[1, 0, 0, 1, 31564, 609, 680, 3524, 4, 1286, 7475]",1.408229124647035,31419.0
"[1, 0, 0, 1, 84867, 866, 680, 2384, 4, 1286, 7475]",1.0714445789072655,23905.0
"[1, 0, 0, 1, 31564, 866, 680, 5636, 6, 1808, 7475]",1.162386266863879,25934.0
"[0, 0, 0, 1, 31564, 866, 680, 3524, 4, 1286, 7475]",0.3911971673165703,8728.0
"[0, 0, 0, 1, 44470, 597, 235, 3479, 7, 1214, 4773]",0.39978784754904156,8919.666666666666
"[0, 0, 1, 1, 65669, 823, 572, 4246, 2, 1400, 3992]",0.36049482318139037,8043.0
"[0, 1, 0, 0, 98945, 544, 555, 2073, 7, 1782, 7390]",0.43624221236161537,9733.0
"[0, 0, 0, 0, 76520, 409, 593, 2514, 6, 578, 3079]",0.392885422736169,8765.666666666666
"[1, 0, 0, 0, 31564, 866, 636, 3524, 4, 1286, 7489]",1.146624236176475,25582.333333333332
"[1, 0, 1, 0, 34045, 867, 733, 4113, 4, 1034, 6306]",1.1077495405853615,24715.0
"[0, 0, 1, 1, 39854, 702, 680, 3524, 4, 1286, 7475]",0.365455007246052,8153.666666666667
"[1, 1, 1, 1, 31564, 866, 766, 3524, 3, 1408, 7475]",0.9516382053695487,21232.0
"[0, 1, 0, 0, 36337, 915, 243, 5432, 6, 1501, 2931]",0.34736228766079513,7750.0
"[1, 0, 1, 1, 98969, 829, 604, 3287, 7, 1537, 3966]",1.3914362123317348,31044.333333333332
"[1, 1, 0, 1, 47020, 746, 673, 4519, 7, 1403, 4040]",0.9986105508493568,22280.0
"[1, 0, 0, 1, 43426, 717, 612, 5515, 1, 1204, 3380]",1.1550057520206773,25769.333333333332
"[1, 0, 0, 1, 120000, 230, 800, 1500, 3, 1531, 6417]",1.1348960901199707,25320.666666666668
"[1, 0, 0, 1, 31564, 866, 680, 3524, 4, 709, 7475]",1.4104851119776491,31469.333333333332
"[1, 0, 1, 1, 31564, 866, 680, 3524, 4, 1286, 7475]",1.411172366396247,31484.666666666668
"[0, 0, 0, 1, 31564, 866, 680, 3524, 4, 1286, 7475]",0.37594310728639085,8387.666666666666
"[1, 0, 0, 1, 120000, 230, 800, 1500, 1, 1551, 8192]",1.1335962828500143,25291.666666666668
"[0, 0, 0, 1, 31564, 862, 680, 3609, 4, 1286, 7036]",0.370997863535177,8277.333333333334
"[1, 1, 0, 0, 31802, 866, 680, 3524, 4, 1441, 7838]",0.8503129995667309,18971.333333333332
"[1, 0, 1, 1, 37903, 866, 680, 4569, 4, 1286, 7475]",1.401894431745178,31277.666666666668
"[0, 0, 0, 1, 120000, 230, 482, 2149, 8, 1745, 5603]",0.4691856035139617,10468.0
"[0, 1, 0, 1, 39405, 846, 272, 5761, 1, 951, 6588]",0.368129323353204,8213.333333333334
"[1, 1, 1, 1, 72404, 577, 630, 4717, 7, 1250, 5078]",0.9860009262994338,21998.666666666668
"[1, 1, 1, 0, 117614, 895, 298, 5588, 6, 1251, 7476]",0.8546905114069293,19069.0
"[0, 0, 0, 1, 103912, 410, 512, 2848, 7, 1630, 5066]",0.43722827304916856,9755.0
"[1, 0, 0, 1, 68293, 760, 680, 3524, 4, 1286, 7475]",1.4106494554255748,31473.0
"[1, 0, 0, 1, 31564, 866, 682, 4023, 4, 1286, 7475]",1.416984148327432,31614.333333333332
"[1, 0, 0, 1, 31564, 866, 680, 3524, 4, 1286, 5732]",1.4190757922101205,31661.0
"[1, 0, 0, 1, 31564, 866, 680, 3524, 4, 704, 5732]",1.4200319722707782,31682.333333333332
"[1, 0, 0, 0, 31564, 866, 680, 3524, 4, 1286, 5732]",1.1495674779256868,25648.0
"[1, 0, 0, 1, 31564, 866, 680, 3524, 4, 1286, 6942]",1.3895985537776583,31003.333333333332
"[0, 0, 0, 1, 31564, 866, 680, 3524, 4, 1286, 5732]",0.38327880118924895,8551.333333333334
"[1, 1, 0, 0, 31564, 866, 680, 5300, 4, 704, 5732]",0.9576591516890024,21366.333333333332
"[1, 0, 0, 1, 47028, 721, 266, 3524, 4, 895, 5732]",1.3466152719884064,30044.333333333332
"[1, 0, 0, 1, 31564, 866, 680, 3524, 4, 704, 5156]",1.3933933933933933,31088.0
"[1, 0, 0, 1, 31564, 866, 680, 3524, 4, 704, 2114]",1.3089059208462193,29203.0
"[1, 0, 0, 1, 31564, 866, 680, 3450, 4, 704, 7241]",1.4086026324832295,31427.333333333332
"[0, 0, 0, 1, 31564, 866, 680, 3524, 4, 704, 5732]",0.382008874546188,8523.0
"[1, 1, 0, 1, 31564, 866, 680, 3524, 4, 704, 5732]",1.005737080363946,22439.0
"[1, 0, 0, 1, 31564, 866, 680, 3802, 4, 704, 5732]",1.3803056788131416,30796.0
"[1, 0, 0, 1, 31564, 866, 680, 3524, 4, 704, 3615]",1.3961872320081274,31150.333333333332
"[1, 0, 0, 1, 31564, 330, 680, 2658, 4, 704, 3604]",1.1745178013834732,26204.666666666668
"[0, 0, 0, 1, 31564, 866, 680, 4006, 4, 704, 5732]",0.36739724799426293,8197.0
"[0, 0, 0, 1, 31564, 866, 680, 3524, 6, 704, 5732]",0.3778853480346018,8431.0
"[1, 0, 0, 1, 31564, 866, 331, 3524, 4, 704, 6344]",1.3882240449404628,30972.666666666668
"[1, 0, 0, 1, 31564, 866, 680, 3524, 4, 1237, 5446]",1.3977709052335918,31185.666666666668
"[1, 0, 1, 1, 31564, 866, 680, 3524, 4, 704, 5732]",1.3947230812902456,31117.666666666668
"[1, 0, 0, 1, 115424, 866, 680, 3524, 4, 704, 5732]",1.4019243123720735,31278.333333333332
"[1, 0, 1, 1, 31564, 866, 680, 3524, 4, 704, 5732]",1.4052560022709277,31352.666666666668
"[1, 0, 0, 1, 108927, 866, 680, 3524, 4, 704, 5732]",1.4064661676601975,31379.666666666668
"[1, 0, 0, 1, 31564, 825, 680, 3524, 5, 704, 5732]",1.399354578459056,31221.0
"[1, 0, 0, 0, 31564, 386, 680, 3524, 4, 704, 5732]",1.148566476924686,25625.666666666668
"[0, 0, 0, 1, 31564, 807, 680, 3524, 4, 704, 5732]",0.38058954476864926,8491.333333333334
"[1, 0, 0, 1, 31564, 700, 680, 4612, 4, 704, 5732]",1.3969342476805164,31167.0
"[1, 0, 0, 1, 31564, 846, 680, 3524, 4, 704, 5732]",1.3915407945258693,31046.666666666668
"[1, 0, 0, 1, 31564, 866, 541, 3524, 4, 704, 5732]",1.4075866911687809,31404.666666666668
"[1, 0, 0, 1, 31564, 542, 680, 3524, 4, 704, 4046]",1.3904949725845248,31023.333333333332
"[1, 0, 0, 1, 31564, 373, 680, 5790, 4, 1385, 5732]",1.1737707857110842,26188.0
"[1, 1, 0, 1, 31564, 866, 680, 2641, 4, 704, 5732]",0.9782618439334857,21826.0
"[1, 0, 0, 1, 31564, 866, 680, 3524, 3, 749, 5732]",1.4049422556885245,31345.666666666668
"[1, 0, 0, 1, 118062, 866, 680, 3524, 4, 704, 5732]",1.41444429504131,31557.666666666668
"[0, 0, 0, 1, 31564, 866, 680, 3524, 4, 704, 5732]",0.38592323666950534,8610.333333333334
"[1, 0, 0, 1, 31564, 866, 680, 3524, 3, 704, 2348]",1.409902439753186,31456.333333333332
"[1, 0, 0, 1, 31564, 866, 680, 3524, 3, 704, 5732]",1.415445296042311,31580.0
"[1, 0, 0, 1, 118630, 496, 680, 3524, 4, 704, 5732]",1.3287317167914183,29645.333333333332
"[1, 0, 0, 1, 31564, 866, 495, 3524, 4, 1894, 5732]",1.4193447178521805,31667.0
"[0, 0, 0, 0, 31564, 866, 680, 3524, 4, 704, 5732]",0.3356490819177386,7488.666666666667
"[1, 0, 0, 0, 31564, 866, 680, 3524, 7, 704, 5732]",1.136808450241286,25363.333333333332
"[1, 0, 0, 1, 31564, 866, 680, 4169, 4, 704, 5732]",1.4045836881657778,31337.666666666668
"[1, 1, 0, 0, 31564, 866, 661, 3524, 1, 704, 5732]",0.8509404927315375,18985.333333333332
"[1, 0, 0, 1, 31564, 866, 680, 3728, 4, 704, 5732]",1.4025816861637757,31293.0
"[1, 0, 0, 1, 75475, 866, 680, 3524, 4, 704, 5732]",1.414115608145459,31550.333333333332
"[1, 0, 0, 1, 112146, 430, 553, 1529, 3, 1382, 6036]",1.0879237446401626,24272.666666666668
"[1, 0, 0, 0, 97840, 322, 792, 3654, 4, 1182, 5510]",1.1376451077943615,25382.0
"[0, 0, 0, 0, 93750, 554, 744, 1808, 4, 1720, 4657]",0.42679993426262086,9522.333333333334
"[1, 0, 0, 1, 112436, 566, 524, 3264, 6, 1710, 4796]",1.399832668489385,31231.666666666668
"[0, 0, 0, 1, 51371, 866, 680, 3524, 0, 704, 7418]",0.38206863579997913,8524.333333333334
"[1, 0, 1, 1, 31564, 866, 680, 3524, 4, 1308, 5732]",1.4045687478523299,31337.333333333332
"[0, 0, 0, 1, 31564, 866, 564, 3524, 4, 704, 5732]",0.3767498842125708,8405.666666666666
"[0, 0, 1, 1, 31564, 866, 791, 3524, 4, 704, 2261]",0.35359239836851775,7889.0
"[1, 0, 1, 1, 31564, 866, 680, 3524, 4, 902, 5732]",1.4003107585197136,31242.333333333332
"[1, 0, 0, 1, 40463, 822, 781, 3524, 4, 704, 6550]",1.3979950099353085,31190.666666666668
"[1, 0, 0, 1, 31564, 866, 680, 3524, 3, 704, 5732]",1.4020438348796558,31281.0
"[0, 0, 0, 1, 34577, 866, 664, 3613, 4, 704, 5732]",0.37156559544619244,8290.0
"[1, 0, 0, 1, 31564, 866, 215, 3524, 4, 704, 5732]",1.417716223686373,31630.666666666668
"[1, 0, 0, 1, 31564, 866, 680, 3524, 4, 704, 3236]",1.4052709425843755,31353.0
"[1, 0, 0, 1, 31564, 866, 385, 3524, 4, 704, 5732]",1.4072729445863774,31397.666666666668
"[1, 0, 0, 1, 31183, 866, 680, 3524, 4, 768, 5732]",1.3922429892579147,31062.333333333332
"[1, 1, 0, 1, 95636, 290, 371, 4275, 0, 1257, 6907]",0.9933067395753964,22161.666666666668
"[0, 0, 0, 1, 96845, 557, 606, 4224, 6, 730, 3066]",0.35949382218038933,8020.666666666667
"[0, 1, 0, 1, 69380, 548, 768, 4107, 0, 669, 4107]",0.3702956688031315,8261.666666666666
"[1, 1, 0, 0, 77956, 842, 539, 4136, 6, 1172, 4559]",0.849102834177461,18944.333333333332
"[1, 1, 0, 1, 103881, 342, 662, 2671, 4, 1750, 6133]",0.9807568762792644,21881.666666666668
"[0, 0, 0, 1, 98414, 313, 608, 2888, 5, 1444, 5030]",0.4169841483274319,9303.333333333334
"[0, 0, 0, 1, 92834, 526, 686, 2873, 2, 1466, 5204]",0.41496720601198217,9258.333333333334
"[1, 0, 1, 1, 34657, 819, 694, 3524, 3, 704, 5732]",1.405898435749182,31367.0
"[1, 0, 0, 1, 31564, 866, 456, 3524, 4, 609, 5732]",1.4119642030089792,31502.333333333332
"[1, 0, 0, 1, 31564, 866, 680, 3524, 4, 1701, 5732]",1.3992051753245784,31217.666666666668
"[0, 0, 0, 1, 31564, 716, 474, 3524, 4, 704, 5732]",0.3858037141619231,8607.666666666666
"[1, 0, 0, 1, 31564, 866, 680, 3524, 4, 704, 3751]",1.3795437228273049,30779.0
"[1, 1, 0, 0, 31564, 866, 680, 3524, 4, 759, 5732]",0.8540630182421227,19055.0
"[1, 1, 0, 1, 54971, 866, 658, 3524, 4, 931, 5732]",1.0004183287765376,22320.333333333332
"[1, 1, 0, 1, 34451, 920, 680, 3524, 4, 761, 5732]",0.9583912270479436,21382.666666666668
"[1, 0, 1, 1, 31564, 707, 680, 3524, 4, 704, 5732]",1.4030000149403135,31302.333333333332
"[1, 0, 0, 1, 120000, 230, 641, 1823, 8, 1637, 6011]",1.142485769351441,25490.0
"[1, 0, 0, 1, 63764, 635, 575, 2738, 7, 1042, 3808]",1.2369085503413861,27596.666666666668
"[1, 0, 0, 1, 77657, 766, 654, 5317, 3, 1858, 7784]",1.2354892205638475,27565.0
"[1, 0, 0, 0, 56339, 389, 703, 1943, 1, 1834, 7134]",0.9532069382815651,21267.0
"[1, 0, 0, 1, 31564, 866, 302, 3524, 4, 1831, 5732]",1.4003705197735048,31243.666666666668
"[1, 0, 0, 1, 31564, 433, 680, 3524, 4, 704, 5732]",1.4053755247785098,31355.333333333332
"[1, 0, 0, 1, 39095, 866, 680, 3524, 4, 704, 5732]",1.412711218681368,31519.0
"[1, 0, 0, 0, 31564, 294, 680, 3524, 4, 704, 5732]",1.1445624729206818,25536.333333333332
"[1, 0, 0, 1, 120000, 493, 782, 1500, 5, 1744, 6662]",1.0875950577443114,24265.333333333332
"[0, 1, 1, 1, 63808, 468, 417, 2723, 5, 1017, 5968]",0.4630152540600302,10330.333333333334
"[0, 0, 1, 1, 102278, 875, 745, 5289, 5, 1448, 5964]",0.3698773400265938,8252.333333333334
"[0, 0, 0, 1, 53632, 267, 524, 4124, 8, 1519, 2925]",0.3616004063765258,8067.666666666667
"[1, 0, 0, 1, 113654, 433, 724, 1946, 5, 1644, 6118]",1.1256928570361406,25115.333333333332
"[0, 1, 0, 0, 34247, 880, 721, 3524, 4, 704, 5732]",0.32082829097754473,7158.0
"[0, 1, 0, 0, 31564, 781, 680, 3393, 3, 704, 5732]",0.3553254747284598,7927.666666666667
"[0, 0, 1, 0, 31564, 866, 680, 2826, 4, 704, 5732]",0.3530694873978456,7877.333333333333
"[1, 0, 0, 1, 120000, 230, 552, 3206, 7, 1270, 7816]",1.4027310892982534,31296.333333333332
"[1, 0, 0, 1, 109262, 866, 680, 3524, 4, 704, 2863]",1.4033735227765078,31310.666666666668
"[0, 0, 0, 1, 35483, 866, 680, 3731, 4, 704, 5732]",0.3704151913107137,8264.333333333334
"[1, 0, 0, 1, 31564, 866, 558, 3524, 4, 704, 5732]",1.4052560022709277,31352.666666666668
"[1, 0, 0, 1, 120000, 230, 424, 4138, 8, 970, 8192]",1.39428981220026,31108.0
"[1, 0, 0, 0, 31564, 866, 391, 3524, 4, 704, 4494]",1.1314448777135344,25243.666666666668
"[1, 0, 0, 1, 82328, 866, 680, 3524, 4, 704, 5732]",1.4158785651322965,31589.666666666668
"[1, 0, 0, 1, 31564, 843, 680, 3524, 4, 704, 5732]",1.4092898869018273,31442.666666666668
"[1, 1, 0, 1, 120000, 360, 644, 2005, 7, 1039, 6049]",0.9984611477148791,22276.666666666668
"[1, 1, 0, 0, 39271, 753, 519, 2496, 8, 559, 6250]",0.8440380679186649,18831.333333333332
"[1, 0, 0, 0, 32219, 794, 650, 3708, 4, 704, 5409]",1.134477761343433,25311.333333333332
"[0, 0, 0, 1, 31564, 866, 633, 3524, 4, 509, 5732]",0.3725217755068502,8311.333333333334
"[1, 1, 0, 1, 116248, 354, 650, 2227, 6, 1276, 6077]",0.9791582627403523,21846.0
"[1, 1, 1, 0, 65044, 703, 478, 3739, 3, 1528, 7701]",0.8591576651278144,19168.666666666668
"[0, 0, 1, 1, 46798, 606, 770, 5870, 4, 1571, 2272]",0.3631691392885423,8102.666666666667
"[1, 0, 0, 0, 31183, 364, 449, 4080, 5, 1102, 3682]",1.1343283582089552,25308.0
"[1, 0, 0, 1, 116218, 398, 538, 3235, 7, 1490, 6306]",1.3885975527766572,30981.0
"[1, 0, 0, 1, 120000, 230, 596, 2514, 8, 1454, 6914]",0.9652936518608161,21536.666666666668
"[1, 0, 0, 1, 108920, 276, 672, 3430, 6, 1226, 6663]",1.4032091793285824,31307.0
"[1, 0, 0, 1, 120000, 230, 676, 2353, 5, 1400, 7116]",1.0537851284119941,23511.0
"[1, 0, 0, 1, 31564, 866, 680, 3524, 3, 704, 5732]",1.4110677842021124,31482.333333333332
"[1, 0, 0, 1, 31564, 866, 680, 3524, 4, 1424, 5732]",1.4038366724933888,31321.0
"[1, 0, 1, 0, 31564, 866, 680, 3524, 4, 704, 7534]",1.147879222506088,25610.333333333332
"[1, 0, 0, 1, 103808, 866, 680, 1629, 4, 704, 3815]",1.1299060254284135,25209.333333333332
"[0, 0, 0, 1, 31564, 866, 662, 3524, 4, 701, 5145]",0.38120209762000806,8505.0
"[0, 0, 1, 1, 31564, 911, 680, 2545, 4, 665, 5732]",0.4412920383069637,9845.666666666666
"[1, 0, 1, 0, 31564, 866, 680, 3461, 4, 704, 5899]",1.1396022888560202,25425.666666666668
"[1, 0, 0, 1, 31564, 882, 680, 3524, 4, 704, 5732]",1.412382531785517,31511.666666666668
"[1, 0, 0, 0, 106605, 419, 793, 4622, 3, 1595, 5425]",1.1521670924656,25706.0
"[1, 0, 1, 1, 40627, 657, 362, 2933, 2, 733, 6784]",0.9737797498991528,21726.0
"[0, 0, 0, 1, 72470, 403, 572, 1872, 6, 693, 4468]",0.4934636128665979,11009.666666666666
"[0, 0, 1, 1, 63086, 427, 545, 1779, 8, 1566, 5899]",0.4884436675481451,10897.666666666666
"[1, 0, 0, 1, 116827, 332, 638, 2576, 6, 1457, 6967]",1.4151315494599077,31573.0
"[1, 0, 0, 1, 116073, 330, 552, 2368, 5, 1326, 6926]",1.0887006409394469,24290.0
"[1, 0, 0, 1, 111940, 286, 607, 2938, 6, 1510, 6974]",1.396889426740173,31166.0
"[1, 0, 0, 1, 31564, 866, 680, 4617, 4, 704, 5732]",1.378677184647334,30759.666666666668
"[1, 0, 0, 1, 31564, 866, 680, 3524, 1, 704, 5732]",1.3942449912599166,31107.0
"[1, 0, 1, 1, 31564, 866, 680, 3524, 4, 704, 5732]",1.4132191893385924,31530.333333333332
"[1, 0, 0, 1, 111167, 866, 680, 3524, 4, 704, 5732]",1.4010577741921026,31259.0
"[1, 0, 1, 1, 31564, 866, 680, 3524, 4, 704, 3285]",1.3978754874277262,31188.0
"[1, 0, 0, 1, 43376, 863, 680, 3524, 3, 704, 5732]",1.4104851119776491,31469.333333333332
"[0, 0, 0, 1, 30952, 866, 680, 3524, 4, 704, 5911]",0.3766901229587797,8404.333333333334
"[1, 0, 0, 0, 31564, 866, 680, 3990, 4, 704, 5717]",1.1429339787548742,25500.0
"[1, 1, 0, 0, 31564, 863, 680, 3524, 4, 940, 5988]",0.8689883913764511,19388.0
"[1, 0, 0, 1, 108741, 407, 620, 3456, 2, 1268, 7052]",1.4138616228168468,31544.666666666668
"[0, 0, 1, 1, 45871, 372, 540, 3378, 8, 492, 5798]",0.40627194358537644,9064.333333333334
"[1, 1, 1, 0, 49291, 481, 537, 2855, 0, 1826, 3198]",0.8330718778479973,18586.666666666668
"[1, 1, 0, 0, 92806, 624, 800, 3483, 4, 1874, 6040]",0.8561247814979158,19101.0
